area,year,pop,15_64,in_mig,out_mig,inc,emp,jun_high,sen_high,jun_col,sen_col,lf_tot,lf_m,lf_f,unemp,prim_emp,sec_emp,ter_emp
2204,2000,"39,059","24,921","1,025","1,079","36,451,105",***,"11,805","14,639","2,425","1,486","21,441","11,697","9,744","1,172","3,653","5,955","10,650"
2205,2000,"63,208","39,974",-,-,"61,510,716",***,"20,085","23,017","3,619","2,840","32,211","17,975","14,236","2,110","5,136","8,327","16,587"
2206,2000,"69,630","45,991",-,-,"77,575,221",***,"19,700","25,258","4,415","4,195","37,913","20,762","17,151","1,750","5,133","9,919","21,077"
2207,2000,"42,495","28,055","2,778","2,838","56,521,146",***,"10,998","15,978","2,785","2,874","22,897","13,862","9,035","1,027","1,809","5,519","14,497"
2208,2000,"67,022","43,746",-,-,"82,135,355",***,"22,657","23,241","3,748","3,286","33,438","20,316","13,122","2,020","2,007","8,286","21,116"
2209,2000,"41,320","25,502",-,-,"29,572,668",***,"16,277","13,907","1,798",986,"21,487","12,402","9,085","1,510","6,701","5,102","8,160"
2210,2000,"36,454","23,060",-,-,"30,463,388",***,"11,987","14,009","1,866","1,038","20,548","11,339","9,209","1,175","5,202","5,378","8,791"
2301,2000,"14,528","9,254",387,505,"14,351,289",***,"6,055","4,238",718,415,"7,849","4,310","3,539",360,"2,055","1,843","3,589"
2303,2000,"4,124","2,329",124,211,"3,988,828",***,"2,196","1,036",109,99,"1,901","1,118",783,151,315,649,783
2304,2000,"3,480","2,054",88,94,"3,290,217",***,"1,524","1,072",151,71,"1,877","1,032",845,68,548,558,703
2307,2000,"9,170","5,395",-,-,"9,062,356",***,"4,733","2,467",305,184,"4,432","2,592","1,840",320,991,"1,243","1,877"
2321,2000,"13,551","7,969",384,530,"11,178,973",***,"5,525","4,200",684,503,"6,659","3,781","2,878",333,"1,515","1,684","3,126"
2323,2000,"11,799","6,984",-,-,"9,717,571",***,"5,489","3,376",462,306,"5,692","3,445","2,247",283,"1,220","2,031","2,158"
2343,2000,"2,049","1,131",50,76,"1,715,170",***,"1,131",506,54,26,"1,126",642,484,34,401,322,369
2361,2000,"16,858","10,496",-,-,"13,624,769",***,"5,156","6,708",850,562,"9,313","5,099","4,214",459,"2,515","2,144","4,191"
2362,2000,"12,881","7,897",295,367,"10,846,622",***,"4,810","4,706",616,383,"6,990","3,775","3,215",382,"1,610","1,607","3,384"
2367,2000,"8,835","5,548",208,270,"7,891,409",***,"2,840","3,506",479,241,"4,967","2,687","2,280",249,"1,131","1,423","2,164"
2381,2000,"16,840","10,599",425,444,"12,589,207",***,"4,989","7,059",814,490,"9,763","5,303","4,460",441,"3,643","2,091","3,567"
2384,2000,"15,795","9,741",380,407,"10,754,964",***,"5,376","6,092",732,357,"8,668","4,813","3,855",450,"3,144","1,962","3,108"
2387,2000,"15,325","9,536",-,-,"12,098,976",***,"7,395","4,047",553,250,"7,382","4,512","2,870",482,"1,729","2,728","2,440"
2401,2000,"16,012","10,429",685,746,"17,623,409",***,"5,771","5,276",995,740,"8,320","4,713","3,607",408,626,"2,519","4,767"
2402,2000,"19,357","12,099",-,-,"18,446,850",***,"6,949","6,398","1,144",782,"10,222","5,750","4,472",466,"2,115","2,844","4,794"
2405,2000,"10,481","6,577",360,338,"10,136,009",***,"4,148","3,359",491,339,"5,933","3,285","2,648",247,"1,562","1,694","2,425"
2406,2000,"5,508","3,472",208,241,"5,106,840",***,"2,435","1,607",235,151,"2,981","1,751","1,230",147,788,926,"1,118"
2408,2000,"20,591","12,871",-,-,"18,798,110",***,"8,494","6,270",971,496,"11,196","6,194","5,002",505,"2,891","3,080","4,720"
2411,2000,"11,849","8,125",629,553,"13,312,837",***,"4,915","3,518",493,655,"7,125","4,954","2,171",250,957,"3,073","2,836"
2412,2000,"23,220","15,250",-,-,"24,090,749",***,"7,573","8,219","1,115",816,"12,524","7,161","5,363",684,"1,463","4,375","6,001"
2423,2000,"6,566","4,116",244,283,"5,934,730",***,"3,245","1,417",243,237,"3,204","2,141","1,063",136,866,763,"1,438"
2424,2000,"7,975","5,016",292,353,"6,685,120",***,"4,076","1,881",212,208,"4,118","2,804","1,314",139,970,"1,615","1,393"
2425,2000,"2,793","1,661",85,119,"2,451,820",***,"1,455",644,106,60,"1,342",865,477,69,253,366,654
2426,2000,"3,010","1,793",80,111,"2,667,088",***,"1,723",610,85,93,"1,496",960,536,63,284,555,594
2441,2000,"13,223","7,950",414,493,"12,442,734",***,"5,216","4,363",639,540,"7,402","4,043","3,359",387,"2,163","1,769","3,082"
2442,2000,"21,318","13,083",-,-,"20,552,833",***,"8,346","6,937",987,727,"11,830","6,531","5,299",453,"2,742","3,693","4,940"
2443,2000,"7,288","4,247",176,239,"6,795,922",***,"3,545","1,883",264,170,"4,299","2,288","2,011",157,"1,629","1,052","1,460"
2445,2000,"22,596","13,618",-,-,"21,043,539",***,"8,151","7,827","1,051",837,"12,130","6,741","5,389",477,"3,226","3,294","5,127"
2446,2000,"15,618","10,722",867,739,"13,525,323",***,"5,129","4,498",543,361,"7,197","4,281","2,916",472,827,"2,529","3,356"
2450,2000,"3,343","1,858",70,100,"3,259,162",***,"1,731",871,119,66,"2,038","1,134",904,40,971,390,636
3201,2000,"302,857","208,171",-,-,"445,413,758",***,"50,186","113,594","30,028","35,037","159,553","91,232","68,321","7,131","6,712","26,270","119,213"
3202,2000,"66,986","41,697",-,-,"68,832,425",***,"23,936","22,966","3,616","3,157","32,970","19,162","13,808","1,818","3,598","9,013","18,539"
3203,2000,"45,160","28,017",-,-,"48,397,862",***,"14,933","16,320","2,503","2,175","23,712","13,428","10,284","1,066","2,593","7,766","12,280"
3205,2000,"107,175","67,485",-,-,"122,471,126",***,"29,626","41,243","7,545","6,475","59,869","33,043","26,826","2,147","9,635","17,676","30,400"
3206,2000,"91,501","59,786","3,848","3,415","116,253,163",***,"21,850","36,271","6,825","6,429","51,578","30,278","21,300","1,927","4,840","20,316","24,482"
3207,2000,"40,178","25,031",-,-,"42,848,076",***,"14,848","12,039","2,295","1,823","20,023","11,345","8,678","1,082","2,121","6,429","10,387"
3208,2000,"33,108","19,398",-,-,"30,237,894",***,"13,411","10,369","1,783","1,257","18,410","10,293","8,117",597,"4,414","5,928","7,468"
3209,2000,"140,825","84,860",-,-,"147,360,688",***,"43,798","52,922","8,299","7,461","77,604","44,426","33,178","2,606","12,913","27,324","34,701"
3210,2000,"25,676","15,163",662,673,"24,607,475",***,"9,662","8,615","1,415","1,055","13,247","7,373","5,874",597,"2,191","4,550","5,909"
3211,2000,"46,521","28,113","1,489","1,978","49,457,295",***,"16,284","16,850","2,773","2,502","22,543","13,274","9,269","1,121","1,705","7,236","12,477"
3213,2000,"33,102","20,207",-,-,"34,737,510",***,"12,963","10,062","1,899","1,518","18,382","10,265","8,117",725,"3,526","5,577","8,553"
3214,2000,"32,485","19,712",-,-,"32,082,045",***,"14,087","9,339","1,654","1,037","18,413","10,311","8,102",649,"4,595","5,347","7,816"
3215,2000,"133,056","81,757",-,-,"145,421,848",***,"38,766","52,100","8,628","6,914","75,877","42,735","33,142","2,435","13,890","23,141","36,393"
3216,2000,"51,241","36,739",-,-,"66,090,855",***,"9,810","19,965","4,069","3,448","28,182","16,342","11,840","1,194","1,564","7,055","18,289"
3301,2000,"19,750","12,513",585,570,"20,622,392",***,"7,438","6,472","1,109",787,"11,337","6,239","5,098",381,"2,303","2,761","5,891"
3302,2000,"8,725","4,983",216,266,"7,552,339",***,"4,799","1,745",326,234,"4,711","2,655","2,056",217,"1,325","1,461","1,707"
3303,2000,"17,372","10,564",435,510,"16,737,843",***,"7,819","4,750",752,528,"9,905","5,615","4,290",324,"2,770","3,162","3,647"
3321,2000,"33,038","21,104","1,491","1,044","37,203,128",***,"8,096","13,312","2,424","1,749","18,474","10,230","8,244",552,"3,335","4,473","10,096"
3322,2000,"25,268","16,923","1,469","1,131","31,763,609",***,"5,321","10,160","2,045","1,597","14,302","8,068","6,234",515,"1,721","2,958","9,105"
3366,2000,"7,983","4,287",-,-,"7,403,616",***,"3,714","2,225",408,247,"4,469","2,483","1,986",118,"1,182","1,257","1,912"
3381,2000,"16,383","10,302",745,632,"17,235,804",***,"4,693","6,442","1,053",735,"9,368","5,524","3,844",240,"2,031","3,252","3,841"
3402,2000,"9,054","5,477",238,268,"9,190,322",***,"3,187","3,348",448,308,"5,098","2,853","2,245",207,814,"1,702","2,375"
3441,2000,"7,305","4,015",166,193,"5,823,392",***,"3,496","1,899",416,246,"3,831","2,172","1,659",119,902,"1,441","1,369"
3461,2000,"17,480","10,657",454,583,"15,593,457",***,"6,590","6,041",929,509,"8,429","4,834","3,595",494,777,"3,215","3,943"
3482,2000,"21,214","12,986",562,730,"18,437,917",***,"8,334","7,033","1,027",567,"10,715","6,281","4,434",613,"2,071","3,290","4,739"
3483,2000,"12,845","7,335",416,450,"10,594,770",***,"6,442","3,022",536,521,"6,332","3,754","2,578",266,"1,492","1,559","3,015"
3484,2000,"4,529","2,613",125,155,"3,822,993",***,"2,088","1,196",177,138,"2,191","1,337",854,112,501,690,888
3485,2000,"3,583","2,220",67,103,"2,989,745",***,"1,689",993,129,74,"1,874","1,168",706,137,438,577,722
3501,2000,"11,863","6,983",294,332,"9,751,901",***,"5,981","2,591",561,342,"6,458","3,625","2,833",204,"2,015","2,064","2,175"
3503,2000,"5,195","3,053",118,146,"4,691,112",***,"2,284","1,355",205,126,"2,477","1,421","1,056",126,455,872,"1,024"
3506,2000,"7,324","4,341",132,186,"6,136,642",***,"3,727","1,827",317,146,"4,209","2,335","1,874",177,"1,362","1,319","1,351"
3507,2000,"20,465","12,521",-,-,"19,259,053",***,"9,551","5,145",823,468,"9,939","5,749","4,190",532,"2,035","3,565","3,807"
3524,2000,"16,933","10,164",522,648,"15,392,100",***,"7,743","4,388",866,615,"9,041","5,045","3,996",306,"2,166","2,896","3,673"
4100,2000,"1,008,130","727,783","76,729","76,880","1,565,919,225",***,"103,691","367,863","106,054","142,233","509,211","303,019","206,192","26,266","5,612","85,423","382,633"
4202,2000,"174,778","112,883",-,-,"196,006,236",***,"51,867","68,393","8,221","7,985","88,583","52,826","35,757","4,508","8,956","28,397","46,383"
4203,2000,"61,547","40,901","2,131","2,641","80,995,632",***,"13,099","26,011","4,539","4,808","32,090","18,421","13,669","1,946",447,"8,804","20,821"
4205,2000,"82,394","51,940",-,-,"87,535,709",***,"26,248","32,106","4,216","3,472","42,712","24,793","17,919","2,538","5,405","12,292","22,445"
4206,2000,"40,793","25,507","1,049","1,190","45,849,384",***,"13,057","14,586","2,249","2,534","21,147","12,447","8,700",984,"1,742","8,233","10,167"
4207,2000,"67,216","45,613","3,694","3,054","92,865,517",***,"11,441","26,894","5,327","6,273","34,289","20,735","13,554","1,671","2,053","8,444","21,973"
4208,2000,"34,354","21,542",908,"1,097","39,036,947",***,"10,268","13,186","1,744","1,827","17,879","10,698","7,181",696,"1,637","7,704","7,821"
4209,2000,"61,457","43,779","5,055","4,748","87,167,637",***,"9,622","26,277","4,889","5,314","32,680","20,501","12,179","1,743",424,"7,376","23,032"
4211,2000,"41,407","28,289","2,247","1,957","55,066,872",***,"7,374","17,698","3,062","3,502","21,598","12,894","8,704","1,134",922,"6,241","13,223"
4212,2000,"93,769","56,098",-,-,"85,818,375",***,"31,635","35,415","4,025","3,171","48,301","28,012","20,289","1,900","7,561","17,475","21,353"
4213,2000,"84,947","50,099",-,-,"83,288,115",***,"28,958","31,759","4,185","3,556","43,920","25,497","18,423","1,598","7,250","14,892","20,098"
4214,2000,"43,180","28,504",-,-,"48,002,578",***,"11,418","18,040","2,252","1,769","21,843","13,435","8,408","1,207","2,237","6,171","12,228"
4215,2000,"139,313","89,097",-,-,"155,866,466",***,"35,583","56,320","8,220","8,087","74,058","43,422","30,636","3,130","8,096","23,292","39,266"
4301,2000,"13,545","8,233",388,437,"13,753,734",***,"4,806","4,858",561,412,"7,119","4,147","2,972",302,"1,136","2,532","3,147"
4302,2000,"2,034","1,053",114,139,"1,522,727",***,982,491,64,79,966,586,380,18,267,259,422
4321,2000,"22,767","15,234","1,137","1,029","30,103,858",***,"4,367","9,608","1,546","1,909","11,940","7,004","4,936",595,304,"4,085","6,927"
4322,2000,"13,166","8,187",363,398,"13,652,961",***,"4,265","5,058",485,471,"6,901","4,127","2,774",277,759,"2,618","3,244"
4323,2000,"39,485","27,349","1,737","1,692","51,390,826",***,"7,936","16,748","2,382","2,816","20,379","12,241","8,138","1,080",558,"7,124","11,616"
4324,2000,"10,872","6,614",262,346,"10,139,284",***,"4,152","3,613",449,301,"5,688","3,361","2,327",278,809,"1,932","2,669"
4341,2000,"17,868","10,351",327,497,"17,443,348",***,"6,902","6,282",691,536,"9,104","5,519","3,585",307,"1,491","3,954","3,346"
4361,2000,"34,770","22,986","1,170","1,099","42,350,098",***,"7,291","15,987","1,906","1,744","18,347","10,891","7,456",948,"2,036","5,751","9,593"
4362,2000,"18,537","11,675",559,597,"20,091,448",***,"5,219","7,931","1,026",807,"9,554","5,647","3,907",587,"1,213","3,107","4,645"
4401,2000,"17,059","11,109",589,654,"19,639,914",***,"4,208","7,259","1,014","1,162","8,973","5,208","3,765",493,607,"1,950","5,922"
4404,2000,"21,131","14,279",855,823,"27,329,060",***,"5,437","8,506","1,046",975,"10,792","6,638","4,154",465,525,"3,392","6,386"
4406,2000,"29,848","20,266","1,943","1,171","42,989,067",***,"4,305","12,020","2,322","2,688","15,075","9,019","6,056",651,438,"3,872","10,095"
4421,2000,"24,410","15,857","1,107","1,047","28,200,101",***,"5,961","9,337","1,515","1,543","12,305","7,573","4,732",436,812,"4,251","6,754"
4422,2000,"9,768","6,049",252,273,"9,832,924",***,"3,154","3,882",416,253,"5,025","2,947","2,078",219,663,"1,691","2,450"
4423,2000,"35,909","25,830","2,190","1,639","51,109,850",***,"4,494","14,497","3,202","3,588","18,721","11,291","7,430",850,271,"5,174","12,271"
4424,2000,"5,992","3,795",197,228,"6,503,698",***,"1,718","2,501",251,162,"3,235","1,946","1,289",115,487,"1,142","1,491"
4444,2000,"8,162","5,098",214,299,"7,650,542",***,"2,722","3,188",293,189,"4,420","2,543","1,877",133,983,"1,661","1,643"
4445,2000,"28,330","17,059",-,-,"29,181,674",***,"9,634","11,068","1,192",923,"15,245","8,955","6,290",589,"2,562","5,837","6,249"
4501,2000,"19,313","12,194",464,608,"18,646,202",***,"6,057","7,623",911,791,"9,948","5,952","3,996",419,"1,395","3,642","4,473"
4505,2000,"27,395","17,291",-,-,"30,403,872",***,"6,726","11,782","1,716","1,573","14,152","8,218","5,934",592,"1,783","4,160","7,608"
4581,2000,"11,814","7,357",370,576,"13,159,942",***,"4,598","4,280",447,465,"6,468","3,833","2,635",273,997,"2,256","2,942"
4606,2000,"19,860","11,925",-,-,"17,970,301",***,"8,590","5,909",712,458,"10,115","5,974","4,141",424,"2,471","3,211","4,007"
5201,2000,"336,646","227,785",-,-,"455,943,733",***,"57,098","142,454","28,931","33,047","170,150","99,747","70,403","8,371","4,202","34,179","122,853"
5202,2000,"65,237","40,226",-,-,"68,189,080",***,"19,705","26,130","3,853","3,741","33,071","18,767","14,304","1,706","3,097","9,492","18,751"
5203,2000,"109,004","65,310",-,-,"106,794,775",***,"34,827","42,950","5,363","5,154","57,958","33,349","24,609","1,990","10,040","17,082","28,798"
5204,2000,"86,288","53,134",-,-,"93,008,683",***,"27,275","33,549","4,964","4,422","43,723","24,572","19,151","2,337","4,105","12,766","24,489"
5206,2000,"38,130","23,749",-,-,"36,346,423",***,"14,414","14,073","1,660","1,240","19,080","11,484","7,596","1,424","2,574","5,179","9,899"
5207,2000,"58,504","34,602",-,-,"53,917,475",***,"20,483","21,893","2,542","2,487","30,505","17,774","12,731","1,072","4,158","11,444","13,826"
5209,2000,"39,144","23,299",900,"1,157","38,626,200",***,"14,437","13,756","1,985","1,565","20,477","11,347","9,130",814,"3,160","6,280","10,217"
5210,2000,"92,843","57,360",-,-,"104,010,924",***,"29,482","35,048","4,998","4,302","49,001","27,735","21,266","1,519","5,168","19,018","23,274"
5211,2000,"35,711","23,599",-,-,"38,935,728",***,"9,425","15,620","1,956","1,431","18,542","10,800","7,742",949,"1,352","6,558","9,655"
5212,2000,"98,326","59,726",-,-,"100,197,270",***,"33,163","37,572","4,967","4,435","52,056","29,816","22,240","1,925","7,710","16,405","26,000"
5213,2000,"42,050","24,665",-,-,"42,673,883",***,"16,004","14,638","2,188","1,906","21,474","12,103","9,371",765,"2,960","6,915","10,826"
5214,2000,"30,347","18,903",-,-,"38,172,453",***,"9,748","11,880","1,499","1,273","16,377","9,309","7,068",473,"1,425","8,155","6,322"
5215,2000,"33,565","20,388",-,-,"30,332,426",***,"12,868","12,222","1,604","1,171","17,898","10,157","7,741",690,"2,410","5,778","9,018"
5303,2000,"7,171","4,226",169,257,"6,998,809",***,"2,719","2,645",320,302,"3,430","1,956","1,474",151,350,"1,325","1,603"
5327,2000,"3,369","1,809",63,88,"3,044,189",***,"1,701",983,136,58,"1,550",870,680,56,256,549,689
5346,2000,"4,708","2,710",83,113,"3,924,919",***,"2,265","1,405",162,121,"2,383","1,381","1,002",152,458,823,946
5348,2000,"22,112","13,226",-,-,"20,289,868",***,"7,978","8,337",984,658,"11,855","6,638","5,217",517,"2,418","3,857","5,057"
5349,2000,"9,698","5,664",-,-,"8,928,524",***,"3,827","3,514",428,250,"5,236","2,932","2,304",196,"1,081","1,894","2,065"
5361,2000,"12,372","7,418",258,379,"12,443,583",***,"3,885","5,287",616,508,"6,299","3,659","2,640",292,646,"2,275","3,083"
5363,2000,"7,533","4,728",187,236,"8,035,778",***,"1,968","3,290",476,335,"3,948","2,253","1,695",222,321,"1,214","2,189"
5366,2000,"6,116","3,736",173,147,"5,816,623",***,"1,896","2,631",286,185,"3,093","1,807","1,286",149,312,"1,192","1,440"
5368,2000,"3,323","2,302",190,222,"6,663,094",***,591,"1,110",375,325,"2,137","1,139",998,32,"1,626",36,443
5434,2000,"24,207","14,434",-,-,"21,373,483",***,"9,029","8,804",980,752,"13,011","7,386","5,625",375,"2,510","4,539","5,574"
5463,2000,"19,485","11,292",354,438,"14,918,368",***,"7,312","6,880",789,583,"9,936","5,870","4,066",292,"1,836","4,010","3,794"
5464,2000,"3,390","1,961",38,56,"2,528,908",***,"1,621","1,006",94,45,"1,715","1,028",687,51,290,723,651
6201,2000,"255,369","167,751","10,056","10,605","369,533,367",***,"42,211","102,251","23,051","28,691","134,201","77,500","56,701","4,799","6,881","30,779","91,282"
6202,2000,"95,396","61,233","3,291","3,641","110,747,178",***,"19,587","40,902","6,224","6,281","50,129","29,008","21,121","1,666","2,369","20,285","25,786"
6203,2000,"147,546","90,011",-,-,"166,532,931",***,"39,820","60,573","7,907","8,384","78,031","43,574","34,457","3,034","7,857","26,700","40,406"
6204,2000,"121,614","75,536",-,-,"147,920,297",***,"29,124","52,872","7,713","8,206","65,162","37,086","28,076","2,574","5,874","20,660","36,040"
6205,2000,"42,151","26,252","1,513","1,684","49,003,927",***,"12,439","14,841","2,885","2,937","22,016","12,594","9,422",820,"1,970","6,983","12,211"
6206,2000,"43,379","26,702","1,288","1,403","54,641,208",***,"12,029","15,931","3,076","2,913","23,518","13,486","10,032",767,"2,873","8,857","11,004"
6207,2000,"36,886","22,482",967,"1,073","43,262,490",***,"10,159","15,014","2,540","2,145","20,067","11,202","8,865",716,"2,414","5,503","11,411"
6208,2000,"29,586","17,040",692,847,"33,235,138",***,"9,992","10,438","1,637","1,602","16,006","9,117","6,889",351,"2,879","6,410","6,365"
6209,2000,"31,987","19,358",837,930,"39,240,981",***,"9,734","12,005","2,003","1,828","17,342","9,954","7,388",449,"1,593","7,536","7,759"
6210,2000,"63,231","41,228","2,373","2,367","81,797,435",***,"14,687","25,759","4,770","4,508","35,643","20,324","15,319","1,292","4,127","11,888","18,320"
6211,2000,"44,800","28,442","2,160","1,855","56,397,392",***,"11,859","18,637","2,609","2,440","25,599","15,159","10,440",720,"4,042","8,711","12,122"
6212,2000,"22,010","12,772",383,513,"21,761,177",***,"8,374","7,514","1,016",731,"12,121","6,905","5,216",250,"3,048","4,361","4,462"
6213,2000,"36,191","21,802",961,"1,119","40,135,514",***,"10,076","14,629","2,250","1,848","19,529","11,026","8,503",643,"2,561","6,919","9,405"
6301,2000,"15,512","9,366",353,419,"17,853,802",***,"4,381","6,210",905,713,"8,171","4,731","3,440",301,783,"3,015","4,071"
6302,2000,"12,573","7,716",354,303,"15,201,520",***,"3,438","4,991",820,635,"6,915","3,936","2,979",224,956,"2,333","3,397"
6321,2000,"21,476","12,833",515,638,"26,217,800",***,"6,733","7,507","1,420","1,364","11,575","6,595","4,980",285,"1,527","4,751","5,008"
6322,2000,"7,452","4,091",130,233,"8,300,455",***,"3,122","2,331",401,239,"3,841","2,299","1,542",86,399,"1,486","1,870"
