"","","","","","A1101","A1302","A5101","A5102","C120110","C2207","E9102","E9103","E9105","E9106","F1101","F110101","F110102","F1107","F2201","F2211","F2221"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","A1101_Total population[person]","A1302_Population 15-64 years old[person]","A5101_In-migrants from other prefectures[person]","A5102_Out-migrants to other prefectures[person]","C120110_Taxable income[thousand yen]","C2207_Number of employees[person]","E9102_People having completed elementary or junior high school only[person]","E9103_People having completed up to senior high school[person]","E9105_People having completed up to junior college or equivalent[person]","E9106_People having completed college and universities[person]","F1101_Labour force[person]","F110101_Labour force [male][person]","F110102_Labour force [female][person]","F1107_Unemployed persons[person]","F2201_Persons employed in the primary industry[person]","F2211_Persons employed in the secondary industry[person]","F2221_Persons employed in the tertiary industry[person]"
"2010100000","2010","01545","Hokkaido Shari-cho","","13,045","8,070","501","555","18,655,369","***","3,400","5,634","1,106","871","7,275","4,311","2,964","301","1,478","1,340","4,149"
"2010100000","2010","01546","Hokkaido Kiyosato-cho","","4,551","2,497","165","196","5,555,248","***","1,439","1,688","446","268","2,307","1,329","978","117","792","350","1,048"
"2010100000","2010","01547","Hokkaido Koshimizu-cho","","5,358","3,025","173","219","6,333,790","***","1,592","2,096","555","315","2,935","1,602","1,333","67","1,199","284","1,385"
"2010100000","2010","01549","Hokkaido Kunneppu-cho","","5,435","3,079","162","236","6,221,511","***","1,586","2,240","448","313","2,970","1,648","1,322","112","1,140","418","1,300"
"2010100000","2010","01550","Hokkaido Oketo-cho","","3,428","1,779","101","127","3,623,332","***","1,173","1,148","258","211","1,617","855","762","22","499","147","941"
"2010100000","2010","01552","Hokkaido Saroma-cho","","5,892","3,268","143","206","6,471,061","***","2,010","2,155","523","340","3,081","1,662","1,419","93","957","713","1,316"
"2010100000","2010","01555","Hokkaido Engaru-cho","","22,265","12,560","902","1,159","23,714,406","***","6,427","8,634","1,883","1,340","10,442","6,131","4,311","516","871","1,873","7,037"
"2010100000","2010","01559","Hokkaido Yubetsu-cho","","10,041","5,582","273","305","10,083,025","***","3,091","4,107","742","510","5,211","2,882","2,329","192","1,686","1,128","2,203"
"2010100000","2010","01560","Hokkaido Takinoue-cho","","3,028","1,593","91","153","2,923,036","***","1,134","1,024","262","238","1,421","801","620","43","292","243","843"
"2010100000","2010","01561","Hokkaido Okoppe-cho","","4,301","2,550","190","243","5,243,570","***","1,240","1,672","406","285","2,371","1,369","1,002","78","557","626","1,106"
"2010100000","2010","01562","Hokkaido Nishiokoppe-mura","","1,135","643","72","80","1,200,895","***","399","387","120","87","554","323","231","9","99","111","335"
"2010100000","2010","01563","Hokkaido Omu-cho","","4,939","2,964","178","237","5,945,413","***","1,499","2,034","428","264","2,840","1,584","1,256","109","691","907","1,130"
"2010100000","2010","01564","Hokkaido Ozora-cho","","7,933","4,554","263","299","9,898,599","***","1,587","3,091","637","492","4,176","2,352","1,824","113","1,615","449","1,908"
"2010100000","2010","01571","Hokkaido Toyoura-cho","","4,528","2,525","203","273","3,750,361","***","1,382","1,771","377","289","2,182","1,225","957","135","536","273","1,237"
"2010100000","2010","01575","Hokkaido Sobetsu-cho","","3,232","1,633","124","164","2,591,007","***","912","1,126","254","225","1,551","846","705","69","407","123","947"
"2010100000","2010","01578","Hokkaido Shiraoi-cho","","19,376","10,852","690","759","17,969,825","***","5,583","8,636","1,193","1,008","8,591","5,017","3,574","918","708","2,091","4,651"
"2010100000","2010","01581","Hokkaido Atsuma-cho","","4,890","2,751","211","199","4,979,600","***","1,349","1,845","460","373","2,782","1,631","1,151","58","1,045","348","1,307"
"2010100000","2010","01584","Hokkaido Toyako-cho","","10,132","5,568","398","541","9,007,334","***","3,144","4,079","800","615","4,948","2,660","2,288","266","709","652","3,300"
"2010100000","2010","01585","Hokkaido Abira-cho","","8,726","5,041","357","437","14,774,133","***","1,922","3,663","653","584","4,382","2,666","1,716","232","1,084","667","2,320"
"2010100000","2010","01586","Hokkaido Mukawa-cho","","9,746","5,570","304","398","9,420,007","***","3,019","3,953","705","508","5,259","3,030","2,229","280","1,586","1,007","2,373"
"2010100000","2010","01601","Hokkaido Hidaka-cho","","13,615","8,076","617","733","15,351,323","***","3,803","5,711","1,056","896","7,218","4,416","2,802","341","2,163","938","3,775"
"2010100000","2010","01602","Hokkaido Biratori-cho","","5,596","3,263","233","303","5,919,308","***","1,880","2,039","402","366","3,141","1,790","1,351","98","1,114","489","1,440"
"2010100000","2010","01604","Hokkaido Niikappu-cho","","5,775","3,458","335","315","5,467,846","***","1,731","2,328","453","326","3,046","1,783","1,263","172","1,181","353","1,340"
"2010100000","2010","01607","Hokkaido Urakawa-cho","","14,389","8,979","767","924","16,194,726","***","3,511","5,994","1,209","1,188","7,652","4,645","3,007","543","1,834","921","4,353"
"2010100000","2010","01608","Hokkaido Samani-cho","","5,114","2,949","169","177","4,872,756","***","1,619","2,174","337","219","2,715","1,582","1,133","156","698","542","1,318"
"2010100000","2010","01609","Hokkaido Erimo-cho","","5,413","3,330","150","260","5,805,456","***","1,476","2,343","394","238","3,304","1,938","1,366","104","1,556","395","1,248"
"2010100000","2010","01610","Hokkaido Shinhidaka-cho","","25,419","15,202","1,024","1,219","24,897,606","***","6,975","10,845","1,887","1,537","13,125","7,761","5,364","1,053","2,634","1,768","7,667"
"2010100000","2010","01631","Hokkaido Otofuke-cho","","45,085","27,537","1,986","1,696","51,623,404","***","8,109","18,176","4,881","3,161","22,364","12,348","10,016","1,115","2,785","4,145","13,803"
"2010100000","2010","01632","Hokkaido Shihoro-cho","","6,416","3,774","233","262","9,004,685","***","1,218","2,030","674","454","3,494","1,951","1,543","95","1,477","431","1,451"
"2010100000","2010","01633","Hokkaido Kamishihoro-cho","","5,080","2,836","211","234","6,228,568","***","1,336","1,753","502","340","2,695","1,531","1,164","99","885","328","1,362"
"2010100000","2010","01634","Hokkaido Shikaoi-cho","","5,702","3,415","281","323","8,421,654","***","1,085","2,001","587","407","3,190","1,830","1,360","94","1,135","189","1,769"
"2010100000","2010","01635","Hokkaido Shintoku-cho","","6,653","3,849","310","364","6,976,066","***","1,787","2,504","673","571","3,403","2,012","1,391","116","648","544","2,064"
"2010100000","2010","01636","Hokkaido Shimizu-cho","","9,961","5,722","355","406","11,983,485","***","2,482","3,990","928","702","5,200","2,922","2,278","188","1,402","980","2,549"
"2010100000","2010","01637","Hokkaido Memuro-cho","","18,905","11,458","757","752","24,236,165","***","2,897","7,335","1,847","1,388","9,919","5,528","4,391","483","2,326","1,591","5,189"
"2010100000","2010","01638","Hokkaido Nakasatsunai-mura","","4,006","2,482","251","240","6,885,140","***","682","1,367","387","364","2,201","1,222","979","71","705","345","1,069"
"2010100000","2010","01639","Hokkaido Sarabetsu-mura","","3,391","1,999","131","152","5,081,641","***","712","1,517","304","247","1,992","1,127","865","50","900","261","781"
"2010100000","2010","01641","Hokkaido Taiki-cho","","5,977","3,435","262","311","7,624,157","***","1,384","2,212","591","397","3,297","1,907","1,390","110","1,037","561","1,587"
"2010100000","2010","01642","Hokkaido Hiroo-cho","","7,881","4,593","296","298","8,914,513","***","2,467","2,955","645","485","4,174","2,449","1,725","132","935","935","2,163"
"2010100000","2010","01643","Hokkaido Makubetsu-cho","","26,547","15,945","1,104","1,009","29,892,607","***","5,225","11,704","2,729","1,799","13,755","7,635","6,120","678","2,288","2,342","8,012"
"2010100000","2010","01644","Hokkaido Ikeda-cho","","7,527","4,104","217","328","8,014,070","***","1,942","3,098","675","534","3,754","2,086","1,668","152","972","678","1,940"
"2010100000","2010","01645","Hokkaido Toyokoro-cho","","3,394","1,862","117","156","4,375,030","***","1,163","1,216","303","185","1,877","1,053","824","54","827","200","796"
"2010100000","2010","01646","Hokkaido Hombetsu-cho","","8,275","4,634","315","426","9,790,467","***","2,395","3,269","727","449","4,265","2,455","1,810","197","1,043","783","2,215"
"2010100000","2010","01647","Hokkaido Ashoro-cho","","7,630","4,171","306","355","8,645,356","***","2,227","2,235","616","448","3,963","2,308","1,655","136","1,027","593","2,178"
"2010100000","2010","01648","Hokkaido Rikubetsu-cho","","2,650","1,430","96","113","2,741,589","***","960","980","215","135","1,299","778","521","33","396","169","691"
"2010100000","2010","01649","Hokkaido Urahoro-cho","","5,460","3,041","150","194","6,306,265","***","1,856","2,071","404","261","2,894","1,648","1,246","93","1,019","434","1,324"
"2010100000","2010","01661","Hokkaido Kushiro-cho","","20,526","13,711","1,150","1,330","22,035,605","***","4,853","8,878","1,518","1,008","11,095","6,361","4,734","869","864","2,086","7,223"
"2010100000","2010","01662","Hokkaido Akkeshi-cho","","10,630","6,315","316","434","11,702,077","***","3,425","4,293","660","484","6,051","3,279","2,772","192","1,826","1,254","2,775"
"2010100000","2010","01663","Hokkaido Hamanaka-cho","","6,511","3,970","214","216","7,412,515","***","1,927","2,767","351","371","4,137","2,278","1,859","119","2,042","654","1,322"
"2010100000","2010","01664","Hokkaido Shibecha-cho","","8,285","4,884","301","348","10,035,098","***","2,273","3,323","696","505","4,310","2,453","1,857","151","1,383","517","2,234"
"2010100000","2010","01665","Hokkaido Teshikaga-cho","","8,278","4,731","326","355","8,114,508","***","2,463","3,219","604","520","4,293","2,438","1,855","199","546","571","2,963"
"2010100000","2010","01667","Hokkaido Tsurui-mura","","2,627","1,499","95","114","2,958,756","***","726","922","232","250","1,242","731","511","36","445","109","652"
"2010100000","2010","01668","Hokkaido Shiranuka-cho","","9,294","5,399","266","369","8,456,062","***","2,960","3,919","589","409","4,692","2,626","2,066","360","552","1,382","2,396"
"2010100000","2010","01691","Hokkaido Betsukai-cho","","15,855","9,985","625","742","23,421,637","***","3,710","6,357","1,435","1,018","8,812","5,230","3,582","223","3,465","1,106","3,894"
"2010100000","2010","01692","Hokkaido Nakashibetsu-cho","","23,982","15,558","1,147","1,114","28,952,849","***","4,884","10,087","2,109","1,672","13,163","7,684","5,479","858","1,567","2,179","8,384"
"2010100000","2010","01693","Hokkaido Shibetsu-cho","","5,646","3,447","247","271","7,224,718","***","1,554","2,246","465","361","3,173","1,818","1,355","97","1,005","518","1,552"
"2010100000","2010","01694","Hokkaido Rausu-cho","","5,885","3,745","149","256","7,776,497","***","2,010","2,252","337","212","3,485","2,103","1,382","81","1,497","591","1,313"
"2010100000","2010","02201","Aomori-ken Aomori-shi","","299,520","189,931","8,506","9,368","324,023,133","***","51,610","124,306","28,768","29,962","147,957","82,819","65,138","15,582","4,382","19,341","103,571"
"2010100000","2010","02202","Aomori-ken Hirosaki-shi","","183,473","113,183","5,224","5,304","172,356,228","***","31,606","73,813","15,543","16,777","93,775","49,843","43,932","7,445","12,670","13,609","55,357"
"2010100000","2010","02203","Aomori-ken Hachinohe-shi","","237,615","149,842","6,769","7,878","262,145,021","***","50,416","94,662","19,148","20,113","118,838","67,402","51,436","10,392","3,926","24,456","77,412"
"2010100000","2010","02204","Aomori-ken Kuroishi-shi","","36,132","22,267","785","986","27,564,031","***","8,538","15,439","3,090","1,969","19,379","10,407","8,972","1,731","2,840","4,246","10,486"
"2010100000","2010","02205","Aomori-ken Goshogawara-shi","","58,421","34,861","1,490","1,748","47,713,164","***","15,586","23,986","4,325","3,386","29,047","15,784","13,263","3,215","3,833","5,231","16,501"
"2010100000","2010","02206","Aomori-ken Towada-shi","","66,110","41,171","1,921","1,987","62,774,469","***","13,739","23,985","4,989","4,898","35,003","19,180","15,823","2,557","3,657","6,898","19,463"
"2010100000","2010","02207","Aomori-ken Misawa-shi","","41,258","26,191","2,152","2,445","52,340,514","***","7,665","15,561","3,161","3,390","21,383","12,716","8,667","1,624","1,496","4,014","13,601"
"2010100000","2010","02208","Aomori-ken Mutsu-shi","","61,066","37,140","2,556","2,773","64,325,796","***","16,279","22,655","4,404","3,954","29,797","17,424","12,373","2,179","1,521","5,831","19,757"
"2010100000","2010","02209","Aomori-ken Tsugaru-shi","","37,243","21,792","722","1,030","22,729,233","***","12,089","15,224","2,462","1,285","19,365","11,033","8,332","2,526","5,201","3,184","8,413"
"2010100000","2010","02210","Aomori-ken Hirakawa-shi","","33,764","20,292","667","828","23,089,239","***","8,846","15,167","2,417","1,498","19,004","10,367","8,637","1,819","4,551","3,825","8,803"
"2010100000","2010","02301","Aomori-ken Hiranai-machi","","12,361","7,386","236","413","10,771,124","***","4,692","4,354","886","479","6,636","3,648","2,988","503","1,693","1,277","3,154"
"2010100000","2010","02303","Aomori-ken Imabetsu-machi","","3,217","1,589","76","139","2,110,949","***","1,591","1,103","127","84","1,487","915","572","202","236","358","690"
"2010100000","2010","02304","Aomori-ken Yomogita-mura","","3,271","1,872","51","68","2,339,851","***","1,241","1,251","190","113","1,756","1,027","729","143","469","423","717"
"2010100000","2010","02307","Aomori-ken Sotogahama-machi","","7,089","3,658","175","230","5,426,799","***","3,383","2,304","337","190","3,255","1,900","1,355","290","678","602","1,684"
"2010100000","2010","02321","Aomori-ken Ajigasawa-machi","","11,449","6,346","264","339","7,282,631","***","4,027","4,365","810","539","5,640","3,147","2,493","576","1,171","953","2,934"
"2010100000","2010","02323","Aomori-ken Fukaura-machi","","9,691","5,021","184","293","5,671,759","***","4,156","3,395","539","339","4,486","2,705","1,781","410","1,092","858","2,126"
"2010100000","2010","02343","Aomori-ken Nishimeya-mura","","1,594","904","36","45","867,595","***","713","519","76","74","939","568","371","50","233","272","383"
"2010100000","2010","02361","Aomori-ken Fujisaki-machi","","16,021","9,642","381","406","11,334,265","***","3,809","7,188","1,287","848","8,944","4,773","4,171","663","2,186","1,562","4,514"
"2010100000","2010","02362","Aomori-ken Owani-machi","","10,978","6,236","231","288","7,347,585","***","3,376","4,756","730","513","5,872","3,167","2,705","608","1,171","984","3,109"
"2010100000","2010","02367","Aomori-ken Inakadate-mura","","8,153","4,896","203","254","6,099,803","***","1,976","3,786","663","383","4,501","2,458","2,043","361","961","940","2,235"
"2010100000","2010","02381","Aomori-ken Itayanagi-machi","","15,227","8,986","286","318","9,379,524","***","3,687","7,054","1,077","641","8,778","4,596","4,182","557","3,119","1,320","3,652"
"2010100000","2010","02384","Aomori-ken Tsuruta-machi","","14,270","8,234","349","341","8,165,858","***","3,940","6,401","922","441","7,972","4,379","3,593","896","2,703","1,212","3,142"
"2010100000","2010","02387","Aomori-ken Nakadomari-machi","","12,743","7,257","252","379","7,978,807","***","5,843","4,210","579","247","6,061","3,657","2,404","855","1,389","1,433","2,382"
"2010100000","2010","02401","Aomori-ken Noheji-machi","","14,314","8,473","417","467","13,184,792","***","4,461","5,546","1,128","816","7,137","3,906","3,231","668","546","1,702","4,206"
"2010100000","2010","02402","Aomori-ken Shichinohe-machi","","16,759","9,656","441","507","13,635,626","***","5,376","6,284","1,301","890","8,868","4,919","3,949","655","1,667","1,926","4,601"
"2010100000","2010","02405","Aomori-ken Rokunohe-machi","","10,241","6,029","278","284","8,634,620","***","3,155","3,992","721","505","5,624","3,135","2,489","418","1,150","1,348","2,647"
"2010100000","2010","02406","Aomori-ken Yokohama-machi","","4,881","2,809","157","160","3,930,532","***","1,877","1,679","301","248","2,668","1,584","1,084","186","726","681","1,069"
"2010100000","2010","02408","Aomori-ken Tohoku-machi","","19,106","11,059","521","544","14,914,474","***","6,809","7,161","1,179","733","10,216","5,683","4,533","864","2,503","2,107","4,728"
"2010100000","2010","02411","Aomori-ken Rokkasho-mura","","11,095","7,370","526","542","13,429,300","***","3,800","3,577","683","1,080","6,621","4,480","2,141","371","872","2,443","2,926"
"2010100000","2010","02412","Aomori-ken Oirase-cho","","24,211","15,307","977","940","23,335,701","***","6,085","9,779","1,681","1,197","12,884","7,183","5,701","1,046","1,208","3,435","7,008"
"2010100000","2010","02423","Aomori-ken Oma-machi","","6,340","3,990","290","254","5,277,031","***","2,615","2,024","318","325","3,454","2,425","1,029","287","624","1,044","1,498"
"2010100000","2010","02424","Aomori-ken Higashidori-mura","","7,252","4,435","227","315","5,665,753","***","3,274","2,282","297","345","3,936","2,674","1,262","337","956","1,043","1,600"
"2010100000","2010","02425","Aomori-ken Kazamaura-mura","","2,463","1,464","78","93","1,648,219","***","1,157","786","106","100","1,369","930","439","87","229","462","591"
"2010100000","2010","02426","Aomori-ken Sai-mura","","2,422","1,275","69","62","1,603,472","***","1,344","599","98","71","1,144","746","398","65","240","340","499"
"2010100000","2010","02441","Aomori-ken Sannohe-machi","","11,299","6,290","280","387","8,064,276","***","3,887","4,392","723","546","5,919","3,291","2,628","529","1,709","1,047","2,620"
"2010100000","2010","02442","Aomori-ken Gonohe-machi","","18,712","11,023","389","502","15,199,324","***","6,160","7,500","1,246","906","10,045","5,626","4,419","737","2,117","2,506","4,672"
"2010100000","2010","02443","Aomori-ken Takko-machi","","6,175","3,336","129","163","4,401,775","***","2,751","1,959","349","203","3,438","1,838","1,600","174","1,254","711","1,298"
"2010100000","2010","02445","Aomori-ken Nambu-cho","","19,853","11,345","391","532","14,660,069","***","5,876","8,117","1,342","956","10,450","5,729","4,721","696","2,605","2,099","4,979"
"2010100000","2010","02446","Aomori-ken Hashikami-cho","","14,699","9,613","475","568","12,487,096","***","4,538","5,456","768","506","7,326","4,267","3,059","715","647","1,974","3,755"
"2010100000","2010","02450","Aomori-ken Shingo-mura","","2,851","1,416","54","67","1,757,319","***","1,370","903","144","80","1,694","937","757","65","811","281","535"
"2010100000","2010","03201","Iwate-ken Morioka-shi","","298,348","192,664","12,026","12,205","377,577,112","***","33,409","100,873","33,694","40,195","149,099","82,588","66,511","9,999","5,016","18,242","112,277"
"2010100000","2010","03202","Iwate-ken Miyako-shi","","59,430","33,792","1,441","1,747","51,384,632","***","17,919","23,353","4,082","3,557","28,114","16,221","11,893","2,445","2,548","6,486","16,534"
"2010100000","2010","03203","Iwate-ken Ofunato-shi","","40,737","23,259","977","1,129","36,449,362","***","11,263","16,707","2,875","2,516","20,275","11,383","8,892","1,612","1,982","5,449","11,214"
"2010100000","2010","03205","Iwate-ken Hanamaki-shi","","101,438","59,631","2,253","2,588","95,533,789","***","20,387","41,168","9,253","7,951","52,998","29,225","23,773","3,083","6,541","12,932","29,275"
"2010100000","2010","03206","Iwate-ken Kitakami-shi","","93,138","58,248","3,030","2,922","99,584,604","***","15,626","39,287","8,836","7,809","48,459","28,094","20,365","3,700","3,165","16,253","24,747"
"2010100000","2010","03207","Iwate-ken Kuji-shi","","36,872","21,943","931","1,192","32,090,564","***","11,560","13,464","2,613","2,081","18,255","10,253","8,002","1,973","1,596","4,524","10,135"
"2010100000","2010","03208","Iwate-ken Tono-shi","","29,331","15,914","529","731","20,919,164","***","9,748","11,354","2,194","1,462","15,090","8,608","6,482","1,010","2,923","4,162","6,979"
"2010100000","2010","03209","Iwate-ken Ichinoseki-shi","","127,642","72,936","-","-","111,047,359","***","31,403","54,676","9,887","8,277","65,281","37,406","27,875","4,675","9,257","18,102","32,864"
"2010100000","2010","03210","Iwate-ken Rikuzentakata-shi","","23,300","12,441","560","541","18,674,126","***","7,442","8,888","1,785","1,332","11,310","6,218","5,092","677","1,602","3,013","5,972"
"2010100000","2010","03211","Iwate-ken Kamaishi-shi","","39,574","21,359","978","1,194","36,573,382","***","11,370","16,767","3,086","2,555","18,306","10,621","7,685","1,406","1,191","4,986","10,712"
